ticket_id,subject,description,channel,category,priority,created_at,customer_plan,sla_breached,escalated,support_sentiment
741,Add multi-language support,Add multi-language support. Please assist with this issue. This issue is impacting my work.,chat,Feature Request,Low,2026-01-31 07:41:08,Pro,0,0,Calm
742,Need export to CSV option,Need export to CSV option. Thank you for your continued support. This issue is impacting my work.,email,Feature Request,Low,2026-01-28 09:41:08,Pro,0,0,Appreciative
743,Request for API access,Request for API access. Great service so far. This issue is impacting my work.,chat,Feature Request,Low,2026-01-22 03:41:08,Enterprise,0,0,Appreciative
744,Need export to CSV option,Need export to CSV option. Kindly check and update. This issue is impacting my work.,chat,Feature Request,Low,2026-01-25 18:41:08,Enterprise,0,0,Calm
745,Please add dark mode,Please add dark mode. I have faced this issue multiple times. This issue is impacting my work.,chat,Feature Request,Low,2026-02-09 00:41:08,Free,0,0,Frustrated
746,Please add dark mode,Please add dark mode. This is blocking critical work. This issue is impacting my work.,web,Feature Request,Low,2026-02-05 08:41:08,Pro,0,0,Urgent
747,Add multi-language support,Add multi-language support. Really appreciate your quick help. This issue is impacting my work.,email,Feature Request,Low,2026-01-27 04:41:08,Pro,0,0,Appreciative
748,Add multi-language support,Add multi-language support. This is blocking critical work. This issue is impacting my work.,web,Feature Request,Low,2026-01-20 18:41:08,Enterprise,0,1,Urgent
749,Need export to CSV option,Need export to CSV option. This is getting frustrating. This issue is impacting my work.,chat,Feature Request,Low,2026-01-22 16:41:08,Pro,0,0,Frustrated
750,Please add dark mode,Please add dark mode. Kindly check and update. This issue is impacting my work.,chat,Feature Request,Low,2026-02-02 04:41:08,Pro,0,0,Calm
751,Request for API access,Request for API access. This is very upsetting. This issue is impacting my work.,chat,Feature Request,Low,2026-02-01 15:41:08,Free,0,0,Angry
752,Add multi-language support,Add multi-language support. Thank you for your continued support. This issue is impacting my work.,email,Feature Request,Low,2026-02-06 13:41:08,Free,0,0,Appreciative
753,Request for API access,Request for API access. Not satisfied with the delay. This issue is impacting my work.,email,Feature Request,Low,2026-02-12 03:41:08,Enterprise,0,0,Frustrated
754,Need export to CSV option,Need export to CSV option. This is completely unacceptable. This issue is impacting my work.,web,Feature Request,Low,2026-02-03 20:41:08,Free,0,0,Angry
755,Add multi-language support,Add multi-language support. Looking forward to your response. This issue is impacting my work.,web,Feature Request,Low,2026-02-07 04:41:08,Enterprise,0,0,Calm
756,Request for API access,Request for API access. Really appreciate your quick help. This issue is impacting my work.,web,Feature Request,Low,2026-01-23 10:41:08,Enterprise,0,0,Appreciative
757,Add multi-language support,Add multi-language support. Great service so far. This issue is impacting my work.,chat,Feature Request,Low,2026-02-12 01:41:08,Free,0,0,Appreciative
758,Need export to CSV option,Need export to CSV option. Really appreciate your quick help. This issue is impacting my work.,chat,Feature Request,Low,2026-01-14 10:41:08,Enterprise,0,0,Appreciative
759,Please add dark mode,Please add dark mode. This is blocking critical work. This issue is impacting my work.,web,Feature Request,Low,2026-02-02 07:41:08,Enterprise,0,1,Urgent
760,Please add dark mode,Please add dark mode. This is very upsetting. This issue is impacting my work.,email,Feature Request,Low,2026-01-27 12:41:08,Pro,0,0,Angry
761,Please add dark mode,Please add dark mode. I am extremely disappointed. This issue is impacting my work.,email,Feature Request,Low,2026-01-27 20:41:08,Free,0,0,Angry
762,Please add dark mode,Please add dark mode. Please assist with this issue. This issue is impacting my work.,chat,Feature Request,Low,2026-01-31 11:41:08,Pro,0,0,Calm
763,Need export to CSV option,Need export to CSV option. Looking forward to your response. This issue is impacting my work.,chat,Feature Request,Low,2026-02-04 03:41:08,Enterprise,0,0,Calm
764,Request for API access,Request for API access. Kindly check and update. This issue is impacting my work.,chat,Feature Request,Low,2026-01-13 17:41:08,Free,0,0,Calm
765,Request for API access,Request for API access. This is getting frustrating. This issue is impacting my work.,chat,Feature Request,Low,2026-02-09 08:41:08,Enterprise,0,0,Frustrated
766,Add multi-language support,Add multi-language support. Great service so far. This issue is impacting my work.,chat,Feature Request,Low,2026-01-26 06:41:08,Free,0,0,Appreciative
767,Add multi-language support,Add multi-language support. This is very upsetting. This issue is impacting my work.,chat,Feature Request,Low,2026-02-09 04:41:08,Enterprise,0,1,Angry
768,Need export to CSV option,Need export to CSV option. Great service so far. This issue is impacting my work.,email,Feature Request,Low,2026-01-21 12:41:08,Pro,0,0,Appreciative
769,Need export to CSV option,Need export to CSV option. This needs immediate attention. This issue is impacting my work.,chat,Feature Request,Low,2026-01-26 17:41:08,Free,0,0,Urgent
770,Please add dark mode,Please add dark mode. I have faced this issue multiple times. This issue is impacting my work.,web,Feature Request,Low,2026-01-20 00:41:08,Free,0,0,Frustrated
771,Add multi-language support,Add multi-language support. Please resolve this urgently. This issue is impacting my work.,web,Feature Request,Low,2026-01-14 11:41:08,Enterprise,0,1,Urgent
772,Request for API access,Request for API access. This is getting frustrating. This issue is impacting my work.,email,Feature Request,Low,2026-02-12 15:41:08,Free,0,0,Frustrated
773,Request for API access,Request for API access. Great service so far. This issue is impacting my work.,web,Feature Request,Low,2026-02-05 13:41:08,Free,0,0,Appreciative
774,Please add dark mode,Please add dark mode. This is completely unacceptable. This issue is impacting my work.,email,Feature Request,Low,2026-01-16 15:41:08,Enterprise,0,1,Angry
775,Add multi-language support,Add multi-language support. This is completely unacceptable. This issue is impacting my work.,chat,Feature Request,Low,2026-02-09 05:41:08,Pro,0,0,Angry
776,Need export to CSV option,Need export to CSV option. This is getting frustrating. This issue is impacting my work.,email,Feature Request,Low,2026-01-13 21:41:08,Pro,0,0,Frustrated
777,Need export to CSV option,Need export to CSV option. This is getting frustrating. This issue is impacting my work.,email,Feature Request,Low,2026-01-16 15:41:08,Pro,0,0,Frustrated
778,Add multi-language support,Add multi-language support. I am extremely disappointed. This issue is impacting my work.,chat,Feature Request,Low,2026-01-20 09:41:08,Pro,0,0,Angry
779,Add multi-language support,Add multi-language support. I am extremely disappointed. This issue is impacting my work.,web,Feature Request,Low,2026-01-29 20:41:08,Free,0,0,Angry
780,Please add dark mode,Please add dark mode. Not satisfied with the delay. This issue is impacting my work.,web,Feature Request,Low,2026-01-26 22:41:08,Free,0,0,Frustrated
781,Please add dark mode,Please add dark mode. I have faced this issue multiple times. This issue is impacting my work.,chat,Feature Request,Low,2026-01-20 01:41:08,Pro,0,0,Frustrated
782,Add multi-language support,Add multi-language support. I have faced this issue multiple times. This issue is impacting my work.,web,Feature Request,Low,2026-01-21 18:41:08,Free,0,0,Frustrated
783,Need export to CSV option,Need export to CSV option. This is blocking critical work. This issue is impacting my work.,email,Feature Request,Low,2026-01-28 07:41:08,Enterprise,0,1,Urgent
784,Need export to CSV option,Need export to CSV option. Great service so far. This issue is impacting my work.,chat,Feature Request,Low,2026-02-02 20:41:08,Pro,0,0,Appreciative
785,Please add dark mode,Please add dark mode. I have faced this issue multiple times. This issue is impacting my work.,chat,Feature Request,Low,2026-02-05 00:41:08,Free,0,0,Frustrated
786,Need export to CSV option,Need export to CSV option. Please assist with this issue. This issue is impacting my work.,web,Feature Request,Low,2026-01-23 23:41:08,Pro,0,0,Calm
787,Please add dark mode,Please add dark mode. Great service so far. This issue is impacting my work.,web,Feature Request,Low,2026-01-25 05:41:08,Enterprise,0,0,Appreciative
788,Add multi-language support,Add multi-language support. Really appreciate your quick help. This issue is impacting my work.,email,Feature Request,Low,2026-01-25 13:41:08,Pro,0,0,Appreciative
789,Need export to CSV option,Need export to CSV option. This is getting frustrating. This issue is impacting my work.,web,Feature Request,Low,2026-01-31 01:41:08,Free,0,0,Frustrated
790,Request for API access,Request for API access. Please resolve this urgently. This issue is impacting my work.,email,Feature Request,Low,2026-01-14 04:41:08,Free,0,0,Urgent
791,Please add dark mode,Please add dark mode. Really appreciate your quick help. This issue is impacting my work.,chat,Feature Request,Low,2026-01-16 19:41:08,Pro,0,0,Appreciative
792,Please add dark mode,Please add dark mode. Really appreciate your quick help. This issue is impacting my work.,email,Feature Request,Low,2026-01-22 19:41:08,Enterprise,0,0,Appreciative
793,Add multi-language support,Add multi-language support. Please resolve this urgently. This issue is impacting my work.,web,Feature Request,Low,2026-02-13 03:41:08,Enterprise,0,1,Urgent
794,Request for API access,Request for API access. Great service so far. This issue is impacting my work.,email,Feature Request,Low,2026-02-09 09:41:08,Free,0,0,Appreciative
795,Request for API access,Request for API access. Please assist with this issue. This issue is impacting my work.,web,Feature Request,Low,2026-01-17 15:41:08,Enterprise,0,0,Calm
796,Request for API access,Request for API access. This is completely unacceptable. This issue is impacting my work.,email,Feature Request,Low,2026-02-08 05:41:08,Pro,0,0,Angry
797,Request for API access,Request for API access. Great service so far. This issue is impacting my work.,chat,Feature Request,Low,2026-01-25 23:41:08,Enterprise,0,0,Appreciative
798,Please add dark mode,Please add dark mode. Looking forward to your response. This issue is impacting my work.,chat,Feature Request,Low,2026-01-18 08:41:08,Pro,0,0,Calm
799,Add multi-language support,Add multi-language support. Thank you for your continued support. This issue is impacting my work.,chat,Feature Request,Low,2026-02-09 12:41:08,Free,0,0,Appreciative
800,Request for API access,Request for API access. This is very upsetting. This issue is impacting my work.,web,Feature Request,Low,2026-01-22 04:41:08,Free,0,0,Angry
801,Want to upgrade my plan,Want to upgrade my plan. Kindly check and update. This issue is impacting my work.,chat,Account,Low,2026-01-21 15:41:08,Enterprise,0,0,Calm
802,Change registered email,Change registered email. This is blocking critical work. This issue is impacting my work.,chat,Account,Medium,2026-01-25 15:41:08,Enterprise,0,1,Urgent
803,Change registered email,Change registered email. Not satisfied with the delay. This issue is impacting my work.,web,Account,Medium,2026-01-23 19:41:08,Enterprise,0,0,Frustrated
804,Deactivate my account,Deactivate my account. Not satisfied with the delay. This issue is impacting my work.,web,Account,Low,2026-02-07 10:41:08,Pro,0,0,Frustrated
805,Want to upgrade my plan,Want to upgrade my plan. Looking forward to your response. This issue is impacting my work.,web,Account,Low,2026-01-18 15:41:08,Free,0,0,Calm
806,Deactivate my account,Deactivate my account. This needs immediate attention. This issue is impacting my work.,chat,Account,Medium,2026-01-18 14:41:08,Enterprise,0,1,Urgent
807,Cancel my subscription,Cancel my subscription. Kindly check and update. This issue is impacting my work.,web,Account,Low,2026-02-05 08:41:08,Pro,0,0,Calm
808,Change registered email,Change registered email. This is very upsetting. This issue is impacting my work.,email,Account,Medium,2026-01-23 00:41:08,Free,0,0,Angry
809,Change registered email,Change registered email. This is blocking critical work. This issue is impacting my work.,email,Account,Low,2026-02-03 00:41:08,Free,0,0,Urgent
810,Deactivate my account,Deactivate my account. This needs immediate attention. This issue is impacting my work.,chat,Account,Low,2026-01-23 20:41:08,Free,0,0,Urgent
811,Change registered email,Change registered email. Please resolve this urgently. This issue is impacting my work.,web,Account,Low,2026-01-25 11:41:08,Pro,0,0,Urgent
812,Change registered email,Change registered email. Great service so far. This issue is impacting my work.,email,Account,Low,2026-01-23 00:41:08,Enterprise,0,0,Appreciative
813,Change registered email,Change registered email. Please assist with this issue. This issue is impacting my work.,email,Account,Medium,2026-01-31 14:41:08,Pro,0,0,Calm
814,Cancel my subscription,Cancel my subscription. Great service so far. This issue is impacting my work.,email,Account,Medium,2026-02-10 01:41:08,Enterprise,0,0,Appreciative
815,Change registered email,Change registered email. Looking forward to your response. This issue is impacting my work.,email,Account,Medium,2026-01-16 03:41:08,Pro,0,0,Calm
816,Change registered email,Change registered email. Please resolve this urgently. This issue is impacting my work.,web,Account,Low,2026-02-08 07:41:08,Pro,0,0,Urgent
817,Change registered email,Change registered email. Please assist with this issue. This issue is impacting my work.,chat,Account,Low,2026-02-12 19:41:08,Enterprise,0,0,Calm
818,Cancel my subscription,Cancel my subscription. I have faced this issue multiple times. This issue is impacting my work.,web,Account,Medium,2026-02-04 00:41:08,Enterprise,0,0,Frustrated
819,Cancel my subscription,Cancel my subscription. Kindly check and update. This issue is impacting my work.,email,Account,Low,2026-02-11 20:41:08,Enterprise,0,0,Calm
820,Deactivate my account,Deactivate my account. Thank you for your continued support. This issue is impacting my work.,chat,Account,Low,2026-01-22 15:41:08,Free,0,0,Appreciative
821,Want to upgrade my plan,Want to upgrade my plan. I am extremely disappointed. This issue is impacting my work.,email,Account,Low,2026-01-19 13:41:08,Enterprise,0,1,Angry
822,Change registered email,Change registered email. Kindly check and update. This issue is impacting my work.,web,Account,Medium,2026-02-03 04:41:08,Free,0,0,Calm
823,Cancel my subscription,Cancel my subscription. I am extremely disappointed. This issue is impacting my work.,chat,Account,Medium,2026-02-10 02:41:08,Enterprise,0,1,Angry
824,Cancel my subscription,Cancel my subscription. I have faced this issue multiple times. This issue is impacting my work.,email,Account,Low,2026-01-26 18:41:08,Enterprise,0,0,Frustrated
825,Want to upgrade my plan,Want to upgrade my plan. Not satisfied with the delay. This issue is impacting my work.,web,Account,Medium,2026-02-05 06:41:08,Pro,0,0,Frustrated
826,Change registered email,Change registered email. Thank you for your continued support. This issue is impacting my work.,email,Account,Low,2026-01-25 00:41:08,Pro,0,0,Appreciative
827,Deactivate my account,Deactivate my account. Please assist with this issue. This issue is impacting my work.,chat,Account,Low,2026-02-12 07:41:08,Enterprise,0,0,Calm
828,Deactivate my account,Deactivate my account. Please assist with this issue. This issue is impacting my work.,chat,Account,Medium,2026-01-21 15:41:08,Free,0,0,Calm
829,Deactivate my account,Deactivate my account. Really appreciate your quick help. This issue is impacting my work.,chat,Account,Medium,2026-01-21 13:41:08,Free,0,0,Appreciative
830,Want to upgrade my plan,Want to upgrade my plan. This is blocking critical work. This issue is impacting my work.,email,Account,Low,2026-01-30 07:41:08,Enterprise,0,1,Urgent
831,Deactivate my account,Deactivate my account. This is very upsetting. This issue is impacting my work.,chat,Account,Medium,2026-01-14 03:41:08,Free,0,0,Angry
832,Cancel my subscription,Cancel my subscription. Really appreciate your quick help. This issue is impacting my work.,chat,Account,Medium,2026-01-21 13:41:08,Free,0,0,Appreciative
833,Change registered email,Change registered email. I am extremely disappointed. This issue is impacting my work.,email,Account,Medium,2026-01-29 07:41:08,Free,0,0,Angry
834,Change registered email,Change registered email. Please resolve this urgently. This issue is impacting my work.,chat,Account,Low,2026-01-24 16:41:08,Pro,0,0,Urgent
835,Cancel my subscription,Cancel my subscription. Thank you for your continued support. This issue is impacting my work.,web,Account,Medium,2026-02-02 17:41:08,Free,0,0,Appreciative
836,Want to upgrade my plan,Want to upgrade my plan. This is very upsetting. This issue is impacting my work.,chat,Account,Medium,2026-01-31 03:41:08,Enterprise,0,1,Angry
837,Cancel my subscription,Cancel my subscription. Thank you for your continued support. This issue is impacting my work.,chat,Account,Medium,2026-02-03 04:41:08,Free,0,0,Appreciative
838,Deactivate my account,Deactivate my account. This is blocking critical work. This issue is impacting my work.,web,Account,Medium,2026-02-06 05:41:08,Enterprise,0,1,Urgent
839,Want to upgrade my plan,Want to upgrade my plan. Really appreciate your quick help. This issue is impacting my work.,web,Account,Low,2026-01-30 00:41:08,Enterprise,0,0,Appreciative
840,Want to upgrade my plan,Want to upgrade my plan. This needs immediate attention. This issue is impacting my work.,chat,Account,Medium,2026-01-25 07:41:08,Free,0,0,Urgent
841,Deactivate my account,Deactivate my account. I am extremely disappointed. This issue is impacting my work.,email,Account,Low,2026-01-18 06:41:08,Free,0,0,Angry
842,Want to upgrade my plan,Want to upgrade my plan. Not satisfied with the delay. This issue is impacting my work.,chat,Account,Low,2026-02-03 22:41:08,Enterprise,0,0,Frustrated
843,Deactivate my account,Deactivate my account. This is getting frustrating. This issue is impacting my work.,chat,Account,Medium,2026-01-18 13:41:08,Enterprise,0,0,Frustrated
844,Change registered email,Change registered email. This is blocking critical work. This issue is impacting my work.,email,Account,Medium,2026-02-12 15:41:08,Enterprise,0,1,Urgent
845,Deactivate my account,Deactivate my account. I have faced this issue multiple times. This issue is impacting my work.,chat,Account,Low,2026-01-14 09:41:08,Enterprise,0,0,Frustrated
846,Want to upgrade my plan,Want to upgrade my plan. Really appreciate your quick help. This issue is impacting my work.,chat,Account,Low,2026-02-05 21:41:08,Free,0,0,Appreciative
847,Deactivate my account,Deactivate my account. This is very upsetting. This issue is impacting my work.,chat,Account,Medium,2026-01-30 17:41:08,Pro,0,0,Angry
848,Cancel my subscription,Cancel my subscription. I have faced this issue multiple times. This issue is impacting my work.,email,Account,Low,2026-01-31 23:41:08,Enterprise,0,0,Frustrated
849,Deactivate my account,Deactivate my account. I have faced this issue multiple times. This issue is impacting my work.,email,Account,Low,2026-02-10 14:41:08,Free,0,0,Frustrated
850,Want to upgrade my plan,Want to upgrade my plan. Not satisfied with the delay. This issue is impacting my work.,web,Account,Medium,2026-02-09 08:41:08,Pro,0,0,Frustrated
851,Cancel my subscription,Cancel my subscription. Please resolve this urgently. This issue is impacting my work.,web,Account,Medium,2026-01-29 18:41:08,Free,0,0,Urgent
852,Deactivate my account,Deactivate my account. Really appreciate your quick help. This issue is impacting my work.,chat,Account,Medium,2026-02-07 21:41:08,Free,0,0,Appreciative
853,Want to upgrade my plan,Want to upgrade my plan. Really appreciate your quick help. This issue is impacting my work.,web,Account,Low,2026-02-04 21:41:08,Enterprise,0,0,Appreciative
854,Change registered email,Change registered email. Please assist with this issue. This issue is impacting my work.,web,Account,Medium,2026-02-09 16:41:08,Pro,0,0,Calm
855,Deactivate my account,Deactivate my account. Please assist with this issue. This issue is impacting my work.,chat,Account,Medium,2026-02-10 18:41:08,Enterprise,0,0,Calm
856,Want to upgrade my plan,Want to upgrade my plan. I have faced this issue multiple times. This issue is impacting my work.,web,Account,Low,2026-01-26 16:41:08,Enterprise,0,0,Frustrated
857,Change registered email,Change registered email. Thank you for your continued support. This issue is impacting my work.,web,Account,Medium,2026-01-28 20:41:08,Free,0,0,Appreciative
858,Deactivate my account,Deactivate my account. Great service so far. This issue is impacting my work.,chat,Account,Medium,2026-01-14 01:41:08,Pro,0,0,Appreciative
859,Change registered email,Change registered email. This is getting frustrating. This issue is impacting my work.,web,Account,Medium,2026-02-05 09:41:08,Enterprise,0,0,Frustrated
860,Deactivate my account,Deactivate my account. Thank you for your continued support. This issue is impacting my work.,web,Account,Low,2026-01-18 11:41:08,Pro,0,0,Appreciative
861,Want to upgrade my plan,Want to upgrade my plan. I am extremely disappointed. This issue is impacting my work.,email,Account,Low,2026-02-11 02:41:08,Enterprise,0,1,Angry
862,Change registered email,Change registered email. Not satisfied with the delay. This issue is impacting my work.,chat,Account,Medium,2026-02-12 11:41:08,Pro,0,0,Frustrated
863,Want to upgrade my plan,Want to upgrade my plan. Thank you for your continued support. This issue is impacting my work.,web,Account,Low,2026-02-02 05:41:08,Pro,0,0,Appreciative
864,Change registered email,Change registered email. I have faced this issue multiple times. This issue is impacting my work.,web,Account,Low,2026-02-03 08:41:08,Free,0,0,Frustrated
865,Cancel my subscription,Cancel my subscription. Thank you for your continued support. This issue is impacting my work.,chat,Account,Medium,2026-02-05 13:41:08,Pro,0,0,Appreciative
866,Deactivate my account,Deactivate my account. This is getting frustrating. This issue is impacting my work.,email,Account,Medium,2026-02-05 07:41:08,Enterprise,0,0,Frustrated
867,Want to upgrade my plan,Want to upgrade my plan. I have faced this issue multiple times. This issue is impacting my work.,chat,Account,Medium,2026-01-28 11:41:08,Pro,0,0,Frustrated
868,Cancel my subscription,Cancel my subscription. This is blocking critical work. This issue is impacting my work.,chat,Account,Medium,2026-02-08 18:41:08,Pro,0,0,Urgent
869,Deactivate my account,Deactivate my account. Looking forward to your response. This issue is impacting my work.,chat,Account,Medium,2026-02-02 18:41:08,Enterprise,0,0,Calm
870,Want to upgrade my plan,Want to upgrade my plan. Kindly check and update. This issue is impacting my work.,chat,Account,Medium,2026-01-14 14:41:08,Enterprise,0,0,Calm
871,Change registered email,Change registered email. I am extremely disappointed. This issue is impacting my work.,email,Account,Medium,2026-01-23 16:41:08,Pro,0,0,Angry
872,Deactivate my account,Deactivate my account. This is blocking critical work. This issue is impacting my work.,web,Account,Low,2026-01-26 04:41:08,Enterprise,0,1,Urgent
873,Change registered email,Change registered email. I have faced this issue multiple times. This issue is impacting my work.,web,Account,Low,2026-01-18 08:41:08,Free,0,0,Frustrated
874,Want to upgrade my plan,Want to upgrade my plan. This needs immediate attention. This issue is impacting my work.,web,Account,Low,2026-02-02 03:41:08,Pro,0,0,Urgent
875,Change registered email,Change registered email. This is completely unacceptable. This issue is impacting my work.,email,Account,Low,2026-02-11 09:41:08,Enterprise,0,1,Angry
876,Cancel my subscription,Cancel my subscription. Great service so far. This issue is impacting my work.,web,Account,Low,2026-02-10 15:41:08,Free,0,0,Appreciative
877,Cancel my subscription,Cancel my subscription. This is blocking critical work. This issue is impacting my work.,email,Account,Low,2026-02-08 02:41:08,Enterprise,0,1,Urgent
878,Change registered email,Change registered email. This is blocking critical work. This issue is impacting my work.,web,Account,Low,2026-01-15 02:41:08,Pro,0,0,Urgent
879,Deactivate my account,Deactivate my account. I am extremely disappointed. This issue is impacting my work.,email,Account,Low,2026-01-20 09:41:08,Pro,0,0,Angry
880,Deactivate my account,Deactivate my account. Please resolve this urgently. This issue is impacting my work.,chat,Account,Low,2026-02-07 20:41:08,Pro,0,0,Urgent
881,Want to upgrade my plan,Want to upgrade my plan. This needs immediate attention. This issue is impacting my work.,email,Account,Medium,2026-01-29 07:41:08,Enterprise,0,1,Urgent
882,Cancel my subscription,Cancel my subscription. Really appreciate your quick help. This issue is impacting my work.,web,Account,Low,2026-02-09 20:41:08,Enterprise,0,0,Appreciative
883,Change registered email,Change registered email. Please assist with this issue. This issue is impacting my work.,email,Account,Low,2026-01-21 02:41:08,Enterprise,0,0,Calm
884,Deactivate my account,Deactivate my account. Looking forward to your response. This issue is impacting my work.,web,Account,Low,2026-02-13 09:41:08,Enterprise,0,0,Calm
885,Deactivate my account,Deactivate my account. This is completely unacceptable. This issue is impacting my work.,chat,Account,Medium,2026-02-12 18:41:08,Enterprise,0,1,Angry
886,Deactivate my account,Deactivate my account. Please resolve this urgently. This issue is impacting my work.,web,Account,Medium,2026-01-27 03:41:08,Free,0,0,Urgent
887,Want to upgrade my plan,Want to upgrade my plan. This is blocking critical work. This issue is impacting my work.,email,Account,Medium,2026-01-26 23:41:08,Enterprise,0,1,Urgent
888,Change registered email,Change registered email. I am extremely disappointed. This issue is impacting my work.,web,Account,Low,2026-02-10 23:41:08,Enterprise,0,1,Angry
889,Change registered email,Change registered email. Looking forward to your response. This issue is impacting my work.,web,Account,Medium,2026-02-07 17:41:08,Free,0,0,Calm
890,Want to upgrade my plan,Want to upgrade my plan. This is blocking critical work. This issue is impacting my work.,chat,Account,Low,2026-02-01 07:41:08,Enterprise,0,1,Urgent
891,Change registered email,Change registered email. This needs immediate attention. This issue is impacting my work.,web,Account,Medium,2026-02-09 09:41:08,Free,0,0,Urgent
892,Cancel my subscription,Cancel my subscription. Kindly check and update. This issue is impacting my work.,chat,Account,Low,2026-02-10 17:41:08,Pro,0,0,Calm
893,Change registered email,Change registered email. This is blocking critical work. This issue is impacting my work.,email,Account,Medium,2026-02-03 09:41:08,Free,0,0,Urgent
894,Change registered email,Change registered email. Looking forward to your response. This issue is impacting my work.,email,Account,Low,2026-01-22 18:41:08,Enterprise,0,0,Calm
895,Deactivate my account,Deactivate my account. Thank you for your continued support. This issue is impacting my work.,email,Account,Low,2026-01-21 06:41:08,Free,0,0,Appreciative
896,Deactivate my account,Deactivate my account. Looking forward to your response. This issue is impacting my work.,email,Account,Low,2026-01-24 06:41:08,Enterprise,0,0,Calm
897,Want to upgrade my plan,Want to upgrade my plan. Not satisfied with the delay. This issue is impacting my work.,chat,Account,Low,2026-01-29 15:41:08,Free,0,0,Frustrated
898,Cancel my subscription,Cancel my subscription. Thank you for your continued support. This issue is impacting my work.,email,Account,Low,2026-01-24 15:41:08,Pro,0,0,Appreciative
899,Cancel my subscription,Cancel my subscription. Please assist with this issue. This issue is impacting my work.,chat,Account,Medium,2026-01-22 22:41:08,Enterprise,0,0,Calm
900,Change registered email,Change registered email. Kindly check and update. This issue is impacting my work.,chat,Account,Low,2026-01-20 09:41:08,Free,0,0,Calm
901,Cancel my subscription,Cancel my subscription. This is completely unacceptable. This issue is impacting my work.,chat,Account,Low,2026-01-19 21:41:08,Free,0,0,Angry
902,Cancel my subscription,Cancel my subscription. This is very upsetting. This issue is impacting my work.,chat,Account,Low,2026-01-14 16:41:08,Free,0,0,Angry
903,Want to upgrade my plan,Want to upgrade my plan. This is getting frustrating. This issue is impacting my work.,email,Account,Medium,2026-01-15 19:41:08,Free,0,0,Frustrated
904,Want to upgrade my plan,Want to upgrade my plan. Please assist with this issue. This issue is impacting my work.,email,Account,Low,2026-01-23 16:41:08,Enterprise,0,0,Calm
905,Change registered email,Change registered email. This is blocking critical work. This issue is impacting my work.,web,Account,Medium,2026-02-07 06:41:08,Free,0,0,Urgent
906,Change registered email,Change registered email. Really appreciate your quick help. This issue is impacting my work.,email,Account,Medium,2026-01-24 12:41:08,Free,0,0,Appreciative
907,Want to upgrade my plan,Want to upgrade my plan. Thank you for your continued support. This issue is impacting my work.,web,Account,Medium,2026-01-24 01:41:08,Free,0,0,Appreciative
908,Change registered email,Change registered email. This needs immediate attention. This issue is impacting my work.,email,Account,Low,2026-01-28 07:41:08,Free,0,0,Urgent
909,Change registered email,Change registered email. Great service so far. This issue is impacting my work.,chat,Account,Low,2026-01-23 04:41:08,Enterprise,0,0,Appreciative
910,Change registered email,Change registered email. Please assist with this issue. This issue is impacting my work.,email,Account,Low,2026-01-16 19:41:08,Enterprise,0,0,Calm
911,Deactivate my account,Deactivate my account. This is getting frustrating. This issue is impacting my work.,email,Account,Low,2026-02-02 01:41:08,Enterprise,0,0,Frustrated
912,Cancel my subscription,Cancel my subscription. Please resolve this urgently. This issue is impacting my work.,web,Account,Medium,2026-02-12 07:41:08,Pro,0,0,Urgent
913,Want to upgrade my plan,Want to upgrade my plan. Thank you for your continued support. This issue is impacting my work.,email,Account,Low,2026-01-28 07:41:08,Pro,0,0,Appreciative
914,Want to upgrade my plan,Want to upgrade my plan. Not satisfied with the delay. This issue is impacting my work.,web,Account,Medium,2026-02-02 21:41:08,Enterprise,0,0,Frustrated
915,Cancel my subscription,Cancel my subscription. This is completely unacceptable. This issue is impacting my work.,chat,Account,Low,2026-02-10 03:41:08,Free,0,0,Angry
916,Deactivate my account,Deactivate my account. I have faced this issue multiple times. This issue is impacting my work.,email,Account,Low,2026-01-25 19:41:08,Pro,0,0,Frustrated
917,Want to upgrade my plan,Want to upgrade my plan. This needs immediate attention. This issue is impacting my work.,web,Account,Low,2026-02-07 22:41:08,Pro,0,0,Urgent
918,Change registered email,Change registered email. I have faced this issue multiple times. This issue is impacting my work.,web,Account,Low,2026-02-05 04:41:08,Pro,0,0,Frustrated
919,Change registered email,Change registered email. This is getting frustrating. This issue is impacting my work.,chat,Account,Low,2026-02-09 20:41:08,Free,0,0,Frustrated
920,Deactivate my account,Deactivate my account. This needs immediate attention. This issue is impacting my work.,email,Account,Medium,2026-01-25 05:41:08,Pro,0,0,Urgent
921,Cancel my subscription,Cancel my subscription. Great service so far. This issue is impacting my work.,email,Account,Low,2026-01-16 18:41:08,Pro,0,0,Appreciative
922,Deactivate my account,Deactivate my account. Not satisfied with the delay. This issue is impacting my work.,chat,Account,Medium,2026-02-12 11:41:08,Pro,0,0,Frustrated
923,Deactivate my account,Deactivate my account. This is getting frustrating. This issue is impacting my work.,chat,Account,Medium,2026-02-05 16:41:08,Enterprise,0,0,Frustrated
924,Cancel my subscription,Cancel my subscription. Thank you for your continued support. This issue is impacting my work.,email,Account,Medium,2026-01-28 11:41:08,Free,0,0,Appreciative
925,Want to upgrade my plan,Want to upgrade my plan. This is blocking critical work. This issue is impacting my work.,chat,Account,Medium,2026-01-18 07:41:08,Enterprise,0,1,Urgent
926,Deactivate my account,Deactivate my account. This needs immediate attention. This issue is impacting my work.,web,Account,Low,2026-01-21 11:41:08,Free,0,0,Urgent
